p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,target,experimental_characteristics
3.0,2.990369453344394,2.9615705608064613,2.913880671464418,2.8477590650225735,2.76384252869671,2.6629392246050902,2.5460209067254738,2.414213562373095,2.268786568327291,2.1111404660392044,1.9427934736519952,1.76536686473018,1.5805693545089246,1.3901806440322566,1.196034280659121,1.0,0.8039657193408789,0.6098193559677434,0.4194306454910752,0.23463313526982035,0.0572065263480047,0.11114046603920455,0.268786568327291,0.41421356237309503,0.5460209067254739,0.6629392246050905,0.76384252869671,0.8477590650225735,0.9138806714644179,0.961570560806461,0.9903694533443936,1,Yeast
3.0,2.990369453344394,2.9615705608064613,2.913880671464418,2.8477590650225735,2.76384252869671,2.6629392246050902,2.5460209067254738,2.414213562373095,2.268786568327291,2.1111404660392044,1.9427934736519952,1.76536686473018,1.5805693545089246,1.3901806440322566,1.196034280659121,1.0,0.8039657193408789,0.6098193559677434,0.4194306454910752,0.23463313526982035,0.0572065263480047,0.11114046603920455,0.268786568327291,0.41421356237309503,0.5460209067254739,0.6629392246050905,0.76384252869671,0.8477590650225735,0.9138806714644179,0.961570560806461,0.9903694533443936,0,Mammalian
3.0,2.990369453344394,2.9615705608064613,2.913880671464418,2.8477590650225735,2.76384252869671,2.6629392246050902,2.5460209067254738,2.414213562373095,2.268786568327291,2.1111404660392044,1.9427934736519952,1.76536686473018,1.5805693545089246,1.3901806440322566,1.196034280659121,1.0,0.8039657193408789,0.6098193559677434,0.4194306454910752,0.23463313526982035,0.0572065263480047,0.11114046603920455,0.268786568327291,0.41421356237309503,0.5460209067254739,0.6629392246050905,0.76384252869671,0.8477590650225735,0.9138806714644179,0.961570560806461,0.9903694533443936,0,E_coli
5.0,4.951940014150855,4.809329625829034,4.576819896069508,4.261972627395668,3.8749829947359147,3.4283060893352704,2.9362015507577306,2.414213562373095,1.8786059242950344,1.3457736013090251,0.8316530076127909,0.35115330235708453,0.08236987009616577,0.457578420990317,0.7655362801473398,1.0,1.1576048414655822,1.23793970905483,1.2435085791140155,1.1795804271032746,1.0539339396911998,0.8765073307693841,0.6589672123595476,0.41421356237309515,0.15584026269321746,0.10242764012508923,0.3472979373424942,0.5664544973505216,0.7490585531406727,0.8861885042161123,0.9712011074620673,0,E_coli
5.0,4.951940014150855,4.809329625829034,4.576819896069508,4.261972627395668,3.8749829947359147,3.4283060893352704,2.9362015507577306,2.414213562373095,1.8786059242950344,1.3457736013090251,0.8316530076127909,0.35115330235708453,0.08236987009616577,0.457578420990317,0.7655362801473398,1.0,1.1576048414655822,1.23793970905483,1.2435085791140155,1.1795804271032746,1.0539339396911998,0.8765073307693841,0.6589672123595476,0.41421356237309515,0.15584026269321746,0.10242764012508923,0.3472979373424942,0.5664544973505216,0.7490585531406727,0.8861885042161123,0.9712011074620673,1,Yeast
5.0,4.951940014150855,4.809329625829034,4.576819896069508,4.261972627395668,3.8749829947359147,3.4283060893352704,2.9362015507577306,2.414213562373095,1.8786059242950344,1.3457736013090251,0.8316530076127909,0.35115330235708453,0.08236987009616577,0.457578420990317,0.7655362801473398,1.0,1.1576048414655822,1.23793970905483,1.2435085791140155,1.1795804271032746,1.0539339396911998,0.8765073307693841,0.6589672123595476,0.41421356237309515,0.15584026269321746,0.10242764012508923,0.3472979373424942,0.5664544973505216,0.7490585531406727,0.8861885042161123,0.9712011074620673,0,Mammalian
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,E_coli
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mammalian
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Yeast
1.0,0.9903694533443936,0.961570560806461,0.9138806714644179,0.8477590650225735,0.76384252869671,0.6629392246050905,0.5460209067254739,0.41421356237309503,0.268786568327291,0.11114046603920455,0.0572065263480047,0.23463313526982035,0.4194306454910752,0.6098193559677434,0.8039657193408789,1.0,1.196034280659121,1.3901806440322566,1.5805693545089246,1.76536686473018,1.9427934736519952,2.1111404660392044,2.268786568327291,2.414213562373095,2.5460209067254738,2.6629392246050902,2.76384252869671,2.8477590650225735,2.913880671464418,2.9615705608064613,2.990369453344394,0,Mammalian
1.0,0.9903694533443936,0.961570560806461,0.9138806714644179,0.8477590650225735,0.76384252869671,0.6629392246050905,0.5460209067254739,0.41421356237309503,0.268786568327291,0.11114046603920455,0.0572065263480047,0.23463313526982035,0.4194306454910752,0.6098193559677434,0.8039657193408789,1.0,1.196034280659121,1.3901806440322566,1.5805693545089246,1.76536686473018,1.9427934736519952,2.1111404660392044,2.268786568327291,2.414213562373095,2.5460209067254738,2.6629392246050902,2.76384252869671,2.8477590650225735,2.913880671464418,2.9615705608064613,2.990369453344394,0,E_coli
1.0,0.9903694533443936,0.961570560806461,0.9138806714644179,0.8477590650225735,0.76384252869671,0.6629392246050905,0.5460209067254739,0.41421356237309503,0.268786568327291,0.11114046603920455,0.0572065263480047,0.23463313526982035,0.4194306454910752,0.6098193559677434,0.8039657193408789,1.0,1.196034280659121,1.3901806440322566,1.5805693545089246,1.76536686473018,1.9427934736519952,2.1111404660392044,2.268786568327291,2.414213562373095,2.5460209067254738,2.6629392246050902,2.76384252869671,2.8477590650225735,2.913880671464418,2.9615705608064613,2.990369453344394,1,Yeast
8.0,7.799094569095037,7.214113560230994,6.296439345272811,5.125830895483013,3.8022835149727223,2.4359080467988345,1.1359304191318436,0.0,0.895050575341797,1.5000247688340602,1.7970717778624685,1.7999524462728316,1.5509159160400228,1.1146189577318177,0.5698433914149286,0.0,0.5164759445931898,0.9147441384660497,1.150237636353077,1.2026897738700906,1.0771233718215296,0.8017799431438174,0.42332739477793,0.0,0.406442402980579,0.7389246275688653,0.9524224394510294,1.0195911582083184,0.933988548256348,0.7105281685250994,0.38314494723379994,0,Mammalian
8.0,7.799094569095037,7.214113560230994,6.296439345272811,5.125830895483013,3.8022835149727223,2.4359080467988345,1.1359304191318436,0.0,0.895050575341797,1.5000247688340602,1.7970717778624685,1.7999524462728316,1.5509159160400228,1.1146189577318177,0.5698433914149286,0.0,0.5164759445931898,0.9147441384660497,1.150237636353077,1.2026897738700906,1.0771233718215296,0.8017799431438174,0.42332739477793,0.0,0.406442402980579,0.7389246275688653,0.9524224394510294,1.0195911582083184,0.933988548256348,0.7105281685250994,0.38314494723379994,0,E_coli
8.0,7.799094569095037,7.214113560230994,6.296439345272811,5.125830895483013,3.8022835149727223,2.4359080467988345,1.1359304191318436,0.0,0.895050575341797,1.5000247688340602,1.7970717778624685,1.7999524462728316,1.5509159160400228,1.1146189577318177,0.5698433914149286,0.0,0.5164759445931898,0.9147441384660497,1.150237636353077,1.2026897738700906,1.0771233718215296,0.8017799431438174,0.42332739477793,0.0,0.406442402980579,0.7389246275688653,0.9524224394510294,1.0195911582083184,0.933988548256348,0.7105281685250994,0.38314494723379994,1,Yeast
12.0,11.322530375342465,9.425693602210282,6.684264356424501,3.6245097854115507,0.8029063197409692,1.318303935242269,2.468075556239791,2.613125929752753,1.94470753612511,0.8118075550156939,0.37947730141429664,1.2727585805728343,1.6464435546704395,1.456319850121501,0.8272843791445853,0.0,0.7498068550114576,1.1951708136574886,1.2210857617274031,0.8504300947672564,0.22744994132359223,0.43392017840487346,0.9197781639975736,1.082392200292394,0.8830915546591237,0.3999031267422508,0.20111756335030373,0.7209598220069481,0.9915169542776049,0.9283497904963349,0.5562402487596789,1,Yeast
12.0,11.322530375342465,9.425693602210282,6.684264356424501,3.6245097854115507,0.8029063197409692,1.318303935242269,2.468075556239791,2.613125929752753,1.94470753612511,0.8118075550156939,0.37947730141429664,1.2727585805728343,1.6464435546704395,1.456319850121501,0.8272843791445853,0.0,0.7498068550114576,1.1951708136574886,1.2210857617274031,0.8504300947672564,0.22744994132359223,0.43392017840487346,0.9197781639975736,1.082392200292394,0.8830915546591237,0.3999031267422508,0.20111756335030373,0.7209598220069481,0.9915169542776049,0.9283497904963349,0.5562402487596789,0,Mammalian
12.0,11.322530375342465,9.425693602210282,6.684264356424501,3.6245097854115507,0.8029063197409692,1.318303935242269,2.468075556239791,2.613125929752753,1.94470753612511,0.8118075550156939,0.37947730141429664,1.2727585805728343,1.6464435546704395,1.456319850121501,0.8272843791445853,0.0,0.7498068550114576,1.1951708136574886,1.2210857617274031,0.8504300947672564,0.22744994132359223,0.43392017840487346,0.9197781639975736,1.082392200292394,0.8830915546591237,0.3999031267422508,0.20111756335030373,0.7209598220069481,0.9915169542776049,0.9283497904963349,0.5562402487596789,0,E_coli
13.0,12.140361503939646,9.762989743576604,6.4168269657538435,2.847759065022573,0.2019410568670789,2.1854177428991157,2.8793721254204607,2.414213562373095,1.2024245578939692,0.20792918718429929,1.3062738186719691,1.76536686473018,1.51752618528519,0.7430670352184847,0.21849232058678622,1.0,1.3350091201911696,1.1408917699778,0.5323096169704992,0.23463313526982038,0.8638526414021843,1.128428088654299,0.9488260718627183,0.41421356237309515,0.25806564863858245,0.8077937824318621,1.0296528621277934,0.8477590650225735,0.3405760751478159,0.2916892406750925,0.8041761969286031,1,Yeast
13.0,12.140361503939646,9.762989743576604,6.4168269657538435,2.847759065022573,0.2019410568670789,2.1854177428991157,2.8793721254204607,2.414213562373095,1.2024245578939692,0.20792918718429929,1.3062738186719691,1.76536686473018,1.51752618528519,0.7430670352184847,0.21849232058678622,1.0,1.3350091201911696,1.1408917699778,0.5323096169704992,0.23463313526982038,0.8638526414021843,1.128428088654299,0.9488260718627183,0.41421356237309515,0.25806564863858245,0.8077937824318621,1.0296528621277934,0.8477590650225735,0.3405760751478159,0.2916892406750925,0.8041761969286031,0,Mammalian
13.0,12.140361503939646,9.762989743576604,6.4168269657538435,2.847759065022573,0.2019410568670789,2.1854177428991157,2.8793721254204607,2.414213562373095,1.2024245578939692,0.20792918718429929,1.3062738186719691,1.76536686473018,1.51752618528519,0.7430670352184847,0.21849232058678622,1.0,1.3350091201911696,1.1408917699778,0.5323096169704992,0.23463313526982038,0.8638526414021843,1.128428088654299,0.9488260718627183,0.41421356237309515,0.25806564863858245,0.8077937824318621,1.0296528621277934,0.8477590650225735,0.3405760751478159,0.2916892406750925,0.8041761969286031,0,E_coli
9.0,8.713579750637846,7.88648241280722,6.6109733291269785,5.027339492125848,3.3056504106648554,1.6239118829299184,0.1456490120831617,1.0,1.7329956694242492,2.0300105218705307,1.9240833104617825,1.496605762665489,0.8630239120914599,0.1545053246564264,0.5016534303663088,1.0,1.2707235780659158,1.2874143193574692,1.0678791923416384,0.6681786379192991,0.1710686489230147,0.32915033233601804,0.742883748685411,1.0,1.0608058540637957,0.9216052782157493,0.6141032080468067,0.19891236737965823,0.24563884954356172,0.637462841984117,0.9050795010202224,0,Mammalian
9.0,8.713579750637846,7.88648241280722,6.6109733291269785,5.027339492125848,3.3056504106648554,1.6239118829299184,0.1456490120831617,1.0,1.7329956694242492,2.0300105218705307,1.9240833104617825,1.496605762665489,0.8630239120914599,0.1545053246564264,0.5016534303663088,1.0,1.2707235780659158,1.2874143193574692,1.0678791923416384,0.6681786379192991,0.1710686489230147,0.32915033233601804,0.742883748685411,1.0,1.0608058540637957,0.9216052782157493,0.6141032080468067,0.19891236737965823,0.24563884954356172,0.637462841984117,0.9050795010202224,0,E_coli
9.0,8.713579750637846,7.88648241280722,6.6109733291269785,5.027339492125848,3.3056504106648554,1.6239118829299184,0.1456490120831617,1.0,1.7329956694242492,2.0300105218705307,1.9240833104617825,1.496605762665489,0.8630239120914599,0.1545053246564264,0.5016534303663088,1.0,1.2707235780659158,1.2874143193574692,1.0678791923416384,0.6681786379192991,0.1710686489230147,0.32915033233601804,0.742883748685411,1.0,1.0608058540637957,0.9216052782157493,0.6141032080468067,0.19891236737965823,0.24563884954356172,0.637462841984117,0.9050795010202224,1,Yeast
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,Mammalian
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,E_coli
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Yeast
4.0,3.9759439323399066,3.904250124808811,3.7863316061764487,3.6245097854115507,3.4219647570990066,3.1826672397917086,2.9112936187524854,2.613125929752753,2.2939389460534145,1.9598768093558312,1.6173218713457083,1.2727585805728343,0.9326353561768498,0.6032274330734786,0.29050364172505155,0.0,0.26329715326725295,0.495055960369419,0.6916895213811749,0.8504300947672564,0.9693854240239013,1.0475759796923987,1.0849523195285238,1.082392200292394,1.0416775132161038,0.965451552216549,0.857157549887509,0.7209598220069481,0.5616492379498408,0.3845350738498034,0.19532560025588747,0,E_coli
4.0,3.9759439323399066,3.904250124808811,3.7863316061764487,3.6245097854115507,3.4219647570990066,3.1826672397917086,2.9112936187524854,2.613125929752753,2.2939389460534145,1.9598768093558312,1.6173218713457083,1.2727585805728343,0.9326353561768498,0.6032274330734786,0.29050364172505155,0.0,0.26329715326725295,0.495055960369419,0.6916895213811749,0.8504300947672564,0.9693854240239013,1.0475759796923987,1.0849523195285238,1.082392200292394,1.0416775132161038,0.965451552216549,0.857157549887509,0.7209598220069481,0.5616492379498408,0.3845350738498034,0.19532560025588747,1,Yeast
4.0,3.9759439323399066,3.904250124808811,3.7863316061764487,3.6245097854115507,3.4219647570990066,3.1826672397917086,2.9112936187524854,2.613125929752753,2.2939389460534145,1.9598768093558312,1.6173218713457083,1.2727585805728343,0.9326353561768498,0.6032274330734786,0.29050364172505155,0.0,0.26329715326725295,0.495055960369419,0.6916895213811749,0.8504300947672564,0.9693854240239013,1.0475759796923987,1.0849523195285238,1.082392200292394,1.0416775132161038,0.965451552216549,0.857157549887509,0.7209598220069481,0.5616492379498408,0.3845350738498034,0.19532560025588747,0,Mammalian
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,E_coli
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,Mammalian
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Yeast
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,E_coli
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,Mammalian
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Yeast
5.0,4.768000867787186,4.110604908960204,3.1504822197076425,2.1452681103397504,1.6742762565623555,2.171896184869279,2.980885994439009,3.6055512754639896,3.8758445994401067,3.7512813504827687,3.267723108024664,2.517212203180057,1.6354927063148517,0.8245481825983633,0.6056545227895659,1.0,1.2925903371434586,1.369089131587767,1.329935597620555,1.4166116174410763,1.8112400777846933,2.420667737615065,3.0631635548346354,3.6055512754639896,3.9695172093169995,4.124072883113535,4.0795596938944305,3.880035951412267,3.5934071559823955,3.30027093998082,3.081294944261361,0,E_coli
5.0,4.768000867787186,4.110604908960204,3.1504822197076425,2.1452681103397504,1.6742762565623555,2.171896184869279,2.980885994439009,3.6055512754639896,3.8758445994401067,3.7512813504827687,3.267723108024664,2.517212203180057,1.6354927063148517,0.8245481825983633,0.6056545227895659,1.0,1.2925903371434586,1.369089131587767,1.329935597620555,1.4166116174410763,1.8112400777846933,2.420667737615065,3.0631635548346354,3.6055512754639896,3.9695172093169995,4.124072883113535,4.0795596938944305,3.880035951412267,3.5934071559823955,3.30027093998082,3.081294944261361,1,Yeast
5.0,4.768000867787186,4.110604908960204,3.1504822197076425,2.1452681103397504,1.6742762565623555,2.171896184869279,2.980885994439009,3.6055512754639896,3.8758445994401067,3.7512813504827687,3.267723108024664,2.517212203180057,1.6354927063148517,0.8245481825983633,0.6056545227895659,1.0,1.2925903371434586,1.369089131587767,1.329935597620555,1.4166116174410763,1.8112400777846933,2.420667737615065,3.0631635548346354,3.6055512754639896,3.9695172093169995,4.124072883113535,4.0795596938944305,3.880035951412267,3.5934071559823955,3.30027093998082,3.081294944261361,0,Mammalian
0.0,0.09813534865483603,0.19603428065912118,0.29346094891072344,0.39018064403225655,0.4859603598065278,0.5805693545089247,0.6737797067844402,0.7653668647301797,0.8551101868605643,0.9427934736519953,1.0282054883864435,1.1111404660392044,1.1913986089848667,1.2687865683272912,1.3431179096940367,1.4142135623730951,1.4819022507099184,1.5460209067254738,1.6064150629612897,1.6629392246050905,1.7154572200005442,1.7638425286967099,1.8079785862468867,1.8477590650225735,1.8830881303660416,1.9138806714644176,1.940062506389088,1.9615705608064609,1.9783530199295618,1.9903694533443936,1.9975909124103448,1,Yeast
